"time","od","flu","phi","growth_rate","production_rate","Condition","strain"
14.7530555555556,0.91285,1617.5,1728.61067576942,-0.00819377169300334,-75.9879541303726,100,"BLRDE3"
15.0366666666667,0.913125,1605,1712.83458202674,-0.000695129576668411,-47.061365469096,100,"BLRDE3"
15.3205555555556,0.912425,1588.75,1695.78449370159,-0.00461699576034258,-44.3011739789789,100,"BLRDE3"
15.6041666666667,0.910475,1576.25,1684.70749611857,-0.00150226507593791,-40.3644847263377,100,"BLRDE3"
15.8877777777778,0.910075,1562.75,1671.16190012631,-0.00483339711253747,-56.613573790255,100,"BLRDE3"
16.1716666666667,0.90965,1554,1661.06178811397,0.00371922627411534,-36.4218353884754,100,"BLRDE3"
16.4552777777778,0.90865,1543.25,1650.4968835466,-0.0035933983780776,-36.0212421647865,100,"BLRDE3"
16.7388888888889,0.91,1532.25,1635.71940181399,-0.00263151173388786,-12.1140602634808,100,"BLRDE3"
17.0227777777778,0.909275,1522.5,1626.68620953015,-0.00276273412202761,3.87131419564302,100,"BLRDE3"
17.3063888888889,0.909275,1515.75,1619.82980981949,0.00173426472112948,21.1964179957758,100,"BLRDE3"
17.5902777777778,0.9067,1507.5,1614.9825228803,0.0108481668881204,33.5009586567677,100,"BLRDE3"
17.8738888888889,0.907625,1518.25,1623.67343687484,0.0258972712773234,83.0225179304975,100,"BLRDE3"
0,0.069025,48.5,704.880932911516,0.403549167963734,2111.32700279689,250,"BLRDE3"
0.283888888888889,0.071775,56.75,796.342534033563,0.605653528119613,3426.29413107155,250,"BLRDE3"
0.5675,0.0762,75.5,999.046111026814,0.826631653436625,4840.54759234081,250,"BLRDE3"
0.851388888888889,0.0856,129,1520.54592317646,0.953746923975237,5832.77174569865,250,"BLRDE3"
1.135,0.1002,218.75,2202.38017234526,1.04798013745684,6240.49307869684,250,"BLRDE3"
1.41861111111111,0.121275,341.75,2842.06033162819,1.06610469464987,6332.09469568636,250,"BLRDE3"
1.7025,0.147225,496.5,3399.96710194633,0.998868738060095,6057.53815447975,250,"BLRDE3"
1.98611111111111,0.179225,692.5,3894.72377048323,0.891883473525275,5658.63921712182,250,"BLRDE3"
2.26972222222222,0.2185,929.75,4292.43289526774,0.792222305553534,5030.53944043348,250,"BLRDE3"
